id,source,text,cluster,distance
XD75C6ACEA0E710,OSHA,"SIOUX FALLS, SD - Smithfield Packaged Meats Corp. - the country's largest pork processor - has agreed to assemble a team of company and third-party experts to develop an infectious disease preparedness plan that the company will implement at all of its processing facilities nationwide.
In a settlement agreement with the U.S. Department of Labor, Smithfield Packaged Meats Corp. has committed to changing its health procedures and training relating to infectious diseases. The action follows a March 2020 Occupational Safety and Health Administration inspection that led OSHA to cite the company under the general duty clause for failing to protect workers from coronavirus hazards at its Sioux Falls facility. As part of the agreement, Smithfield will pay the assessed penalty of $13,494.
In spring 2020, the company closed its Sioux Falls plant for 25 days in an effort to contain a COVID-19 outbreak. By June 16, 2020, 1,294 Smithfield workers had tested positive for COVID-19 and four died.
""The terms of this settlement are intended to ensure that Smithfield employees receive the training and protective measures necessary to protect them from exposure to the infectious diseases at their facilities,"" said OSHA's Regional Administrator Jennifer Rous in Denver. ""What happened at this facility was tragic and we must ensure that all steps in the agreement are followed to prevent a mass outbreak from happening again.""
Under the terms of the agreement, Smithfield will continue to use its current COVID-19 Preparedness and Response Plan to reduce employees' exposure to the coronavirus while working with third-party experts to assess plants' operating procedures and develop the infectious disease preparedness plan. Smithfield must evaluate work areas and other areas where employees congregate to minimize employees' potential exposure to infectious diseases.
The team of third-party experts and company representatives will also:
Following development of its infectious disease preparedness plan, Smithfield agreed to review the plan and revise it as necessary to address potential new infectious diseases and guidance from federal, state and local public health authorities, as well as review annual union feedback on the plan and its procedures.",5,9.086233345480847
XAEC637387F9052,OSHA,"CALEDONIA, WI - Responding to a complaint alleging coronavirus hazards, federal workplace safety and health inspectors found a Caledonia company failed to protect workers from the virus' dangers.
The U.S. Department of Labor's Occupational Safety and Health Administration inspected the facility on May 18 and found that a 49-year-old dispatcher died from the virus on April 27 and that 11 out of 38 employees of Amston Supply Inc. tested positive for COVID-19 from April 12 to May 18. The dispatcher worked for the company approximately a month when he died.
OSHA determined the company, operating as Amston Trailer Sales, allowed workers to congregate closely and without face coverings in offices, the parts and services department, maintenance areas, and kitchen - despite their own company policy requiring employees to screen, wear masks, and maintain social distancing when possible to prevent coronavirus infection.
OSHA cited Amston for a serious general duty clause violation and proposed $9,557 in penalties.
""Failure to protect workers from the hazards related to coronavirus infection can have serious consequences,"" said OSHA Area Director Christine Zortman in Milwaukee. ""Simply having a policy is not enough - employers are obligated to make sure preventive measures are actually being followed in order to protect their employees.""
Learn more about OSHA and the agency's resources on coronavirus protection.
Founded in 1979, Amston Trailer Sales began as an equipment leasing company and is now one of the Midwest's largest trailer dealers. Operating in Caledonia and in Lebanon, Indiana, the company specializes in trailer sales, leasing, parts and service.
The company has 15 business days from receipt of its citations and penalties to comply, request an informal conference with OSHA's area director, or contest the findings before the independent Occupational Safety and Health Review Commission.",5,6.695326399477716
XF37219725FF439,OSHA,"TINTON FALLS, NJ - A federal workplace safety and health investigation found numerous violations at a Tinton Falls transitional housing facility where 11 employees and 28 residents tested positive for the coronavirus by late March.
In response to a complaint, the U.S. Department of Labor's Occupational Safety and Health Administration discovered that while Seaside Guest Services' continuity of operations plan required that residents with coronavirus be isolated and workers notified, neither happened. Additionally, OSHA inspectors determined the facility provided protective masks to its employees, but did not enforce their use. Seaside also failed to enforce social distancing despite posting signs in its four housing units.
OSHA cited the facility's operator, AMA Health Holdings LLC, with two citations for failing to develop and implement effective measures to mitigate the spread of the virus and not recording each work-related illness. The agency proposed $10,923 in penalties.
""Seaside Guest Services' failure to isolate workers from infected residents, and enforce its own mask and social distancing policies is difficult to comprehend,"" said OSHA Area Director Paula Dixon-Roderick in Marlton. ""Their neglect exposed workers and others to the coronavirus, and raised the possibility that 11 workers were infected as a result.""
Seaside Guest Services provides transitional housing for people attending area behavioral-health programs and those who have completed some level of addiction treatment.
Read more about feasible and acceptable means of abatement for this hazard.
The employer has 15 business days from receipt of its citations and penalties to comply, request an informal conference with OSHA's area director, or contest the findings before the independent Occupational Safety and Health Review Commission.
OSHA issued an emergency temporary standard in June to protect healthcare workers from contracting coronavirus. In March, OSHA launched a national emphasis program focusing enforcement efforts on companies that put the largest number of workers at serious risk of contracting the coronavirus. The program also prioritizes employers who retaliate against workers for complaints about unsafe or unhealthy conditions, or for exercising other rights protected by federal law.",5,7.496220996732473
X9745AD91716012,OSHA,"WACO, TX - Moving machine parts have the potential to cause serious or fatal injuries when safety protections and procedures are ignored, and yet a Waco bath and shower manufacturer once again failed to provide its employees a safe and healthful workplace.
An inspection by the U.S. Department of Labor's Occupational Safety and Health Administration in November 2020 found Clarke Products Inc. failed to use required machine guards and cited the manufacturer for 19 violations. The violations included willful and repeated failures related to machine guarding and fall protection. Proposed penalties total $558,821. In October 2018, OSHA cited Clarke Products for failing to ensure the use of guards.
""The willful and repeat violations found during this inspection show Clarke Products' ignored required worker safety protections,"" said OSHA Area Director Timothy Minor in Fort Worth. ""OSHA will cite employers who disregard their legal responsibility to provide workers with a safe workplace.""
Headquartered in Colleyville, Clarke Products Inc. had approximately 110 employees at its Waco facility at the time of inspection.
The company has 15 business days from receipt of citation and penalties to comply, request an informal conference with OSHA's area director, or contest the findings before the independent Occupational Safety and Health Review Commission.",5,4.989217295203979
X13A177F8FBA1EA,OSHA,"CHICAGO ‚ Nearly one in 10 people endure noise levels at work loud enough to cause hearing loss while seven in 10 experience moderately loud noise levels, reports the Bureau of Labor Statistics. Yet, the bureau's Occupational Requirements Survey, published in 2019, found that more than half of the nation's manufacturing workers reported not using personal protective equipment to protect their hearing.
To reduce these workplace dangers and promote hearing conservation programs, the U.S. Department of Labor's Occupational Safety and Health Administration regional office in Chicago has established a Regional Emphasis Program to raise awareness among Midwest manufacturing employers.
By law, OSHA requires employers to implement a hearing conservation program when the average noise exposure over eight working hours reaches or exceeds 85 decibels, which the Centers for Disease Control and Prevention compares to the sound of city traffic (from inside the vehicle) or a gas-powered leaf blower. To prevent noise-induced hearing loss, OSHA provides employers with hearing conservation guidelines.
The REP's initial phase will include informational mailings to employers, professional associations, local safety councils, apprenticeship programs, local hospitals and occupational health clinics, and OSHA presentations to industry organizations and stakeholders. OSHA will also encourage employers to use the agency's free consultation services to help them implement noise safety strategies and ensure compliance with OSHA standards.
""Earning a living should not come at the expense of hearing loss,"" said OSHA Acting Regional Administrator William Donovan in Chicago. ""Hearing conservation programs are designed to prevent workplace hearing loss, protect remaining hearing, and provide employers and workers with the knowledge and equipment to control and reduce exposure to noise.""
OSHA encourages employers to take steps to identify, reduce and eliminate hazards related to high levels of noise during the REP's initial phase. Following its three-month outreach, that began June 1, 2021, the REP empowers OSHA to schedule and inspect select manufacturing industries in Illinois, Ohio and Wisconsin with hearing loss rates higher than the national average.",5,6.105984669515334
XA5EFB542BC4A77,OSHA,"DENVER - As work at construction project sites increases in Colorado's Front Range, more workers may find themselves exposed to falls and trenching and excavation hazards. Over the last two years, at least six workers have suffered fatal falls, and nearly a dozen excavation collapses and trenching incidents have led to the deaths of three workers in Colorado.
To make these work sites safer, the U.S. Department of Labor's Occupational Safety and Health Administration has implemented a ""Weekend Work"" initiative in which federal workplace safety and health inspections will occur randomly on weekends in Arapahoe, Douglas, Jefferson, El Paso, Adams, Boulder, Broomfield, Denver, Larimer and Weld counties. OSHA's area offices in Denver and Englewood will continue these inspections into the fall of 2021.
""Our Weekend Work initiative will identify and address construction-related hazards at worksites in 10 different counties along the Front Range on days when worksites often go unchecked,"" said OSHA Acting Regional Administrator Nancy Hauter in Denver. ""This is a proactive effort to identify hazardous worksites and to ensure workers end their shifts safely.""",5,6.661799916984191
XA0F17B2172361F,OSHA,"JESUP, Ga. - Sarah Jones, a 27-year-old camera assistant, was killed and eight other workers were injured while trying to escape an oncoming freight train during the filming of a scene on Feb. 20 for the movie ""Midnight Rider,"" a biopic based on the life of musician Gregg Allman. Film Allman LLC of Pasadena, California, was cited by the U.S. Department of Labor's Occupational Safety and Health Administration for one willful and one serious safety violation for exposing employees to struck-by and fall hazards.
""Employers are responsible for taking the necessary precautions to protect workers' health and safety, and the entertainment industry is no exception,"" said Assistant Secretary of Labor for Occupational Safety and Health Dr. David Michaels. ""It is unacceptable that Film Allman LLC knowingly exposed their crew to moving trains while filming on a live track and railroad trestle.""
OSHA initiated the inspection in response to the incident, which occurred during the filming of a scene on the tracks of the Doctortown train trestle in Georgia that spans the Altamaha River. While the crew was filming, a CSX Corp. train traveling on the tracks was observed heading toward them. Crew members immediately started exiting the tracks, trying to remove set pieces and get off the trestle. However, they were unable to outrun the oncoming train. Ms. Jones was killed and eight other crew members were injured by debris when the train hit a hospital bed being used as a set piece.
""Their failure to develop a safety plan to prevent such hazards, including obtaining permission from the rail owner to use the tracks for filming, led to the death of one crew member and injuries to eight other employees,"" said Kurt Petermeyer, OSHA's Regional Administrator for the Southeast.
A willful citation was issued for the employer's failure to provide safety measures to protect employees from moving trains. A willful violation is one committed with intentional knowing or voluntary disregard for the law's requirements, or with plain indifference to worker safety and health.
The serious citation was issued for exposing workers to fall hazards while working on a train trestle that was not equipped with safety guardrails or other fall protection measures. A serious violation occurs when there is substantial probability that death or serious physical harm could result from a hazard about which the employer knew or should have known.
According to Bureau of Labor Statistics data from the Census of Fatal Occupational Injuries, fatal work injuries in Georgia accounted for 101 of the 4,628 fatal work injuries* reported in 2012. Additional details are available at http://www.bls.gov.
Film Allman LLC was on location filming the Gregg Allman biopic. The movie production company has 15 business days from receipt of its citations and proposed penalties to comply; request a conference with OSHA's Savannah, Georgia, area director or contest the findings before the independent Occupational Safety & Health Review Commission. At the time of the incident, the company employed 20 workers on the set and approximately 74 workers nationwide. Proposed penalties total $74,900.",5,5.3669218624893
XA4275C5292265D,OSHA,"TECUMSEH, Neb. - Following the death of a truck driver at Midwest Farmers Cooperative's grain handling facility in Tecumseh, the U.S. Department of Labor's Occupational Safety and Health Administration has cited the company for 12 serious safety violations. The driver, who was not provided a respirator or personal protective clothing, was overcome by anhydrous ammonia vapors while transferring the liquid from a semitruck to bulk storage tanks. In the lungs, liquid anhydrous ammonia causes destruction of delicate respiratory tissue. Exposure to ammonia vapor may cause convulsive coughing, difficult or painful breathing, congestion and death. The worker later died at the hospital from complications related to the ammonia inhalation. Three other workers were injured.
On March 20, a 250-gallon water-bleeder tank ruptured, releasing anhydrous ammonia into the atmosphere and exposing the 63-year-old driver, who had worked at the facility for more than 10 years, to an ammonia vapor cloud. A second employee of Midwest Farmers Cooperative walked into the cloud and was treated and released from a local medical facility. An employee of Burlington Northern Santa Fe Railroad, who was performing maintenance on the adjacent railroad tracks, and a deputy sheriff responding to the scene, were also exposed, requiring medical evaluation.
""Midwest Farmers Cooperative and other employers using this common farm fertilizer must recognize the hazards their employees face as they transport, store and transfer anhydrous ammonia,"" said Bonita Winingham, OSHA's area director in Omaha. ""With the growing season in full swing, employers must train their workers to handle these chemicals properly and to protect against exposure to ammonia vapors.""
The Tecumseh grain-handling facility stores and sells corn, wheat and soybeans. The facility has an anhydrous ammonia storage capacity of 400,000 pounds. The cooperative sells the ammonia to area farmers.
Because of the investigation, OSHA cited Midwest Farmers Cooperative with 12 serious violations. Several violations involved OSHA's Storage and Handling of Anhydrous Ammonia Standards, such as failing to provide an ammonia control system; provide employees with chemically impervious clothing; inspect and maintain ammonia equipment and piping to prevent potential leaks and system failure; and develop and train workers in an emergency response plan. The company was cited for storing the chemical in tanks located within 100 feet of a mainline railroad track.
Other violations involved respiratory protection standards, such as failing to ensure self-contained breathing apparatus and atmospheric monitoring equipment were provided and used for response to an emergency, as well as for failing to medically evaluate and fit test workers required to use respirators.
An OSHA violation is serious if death or serious physical harm could result from a hazard an employer knew or should have known exists.
OSHA has proposed penalties of $62,101.
Greenwood Farmers Cooperative merged with Waverly Farmers Cooperative in January 2014 and operates as Midwest Farmers Cooperative. Before this inspection, the company was previously cited by OSHA twice in 2011, resulting in the issuance of eight citations.
Based in Elmwood, the company has contested the citations and requested a hearing before the independent Occupational Safety and Health Review Commission.",5,7.225650213841848
X70FBC45BAC4CD1,OSHA,"TRENTON, FL - On just his third week working for a Trenton manufacturer, a 21-year-old machine operator's life changed forever. On Feb. 1, 2021, the operator suffered a partial hand amputation because the company allowed protective guards to be removed from a machine that cuts sheet metal for the roofing industry.
An investigation by the U.S. Department of Labor's Occupational Safety and Health Administration found that Blac Investments Inc. - operating as Tri County Metals - removed protective guards from the machine because the guards caused imperfections to newly manufactured roofing panels. OSHA cited the company for a willful violation for removing the guards and exposing workers to amputations hazards. The agency proposed $122,879 in penalties.
""Blac Investments' management made a conscious decision to remove guards on three machines that exposed workers to dangerous metal shears,"" said OSHA Area Office Director Michelle Gonzalez in Jacksonville, Florida. ""They put profits over their employees' safety and a young worker is permanently disabled.""
Headquartered in Trenton, Blac Investments Inc. manufactures commercial and residential metal-roofing materials at six other locations in Live Oak, Ocala, Tallahassee, Brooksville, Deland and Jacksonville.
The company has 15 business days from receipt of its citations and penalties to comply, request an informal conference with OSHA's area director, or contest the findings before the independent Occupational Safety and Health Review Commission.",5,5.360341305764307
X3EB47338478ECA,OSHA,"HOUSTON - The U.S. Department of Labor's Occupational Safety and Health Administration cited American Sheet Metal Co. for failing to correct safety hazards. OSHA addressed these hazards-which included exposing employees to dangerous unguarded machinery-in a previous inspection. The company's Houston facility received four failure-to-abate violations, with a proposed penalty of $124,000.
OSHA's Houston North Area Office began its most recent investigation of American Sheet Metal on Nov. 26, 2013, after the company failed to provide the agency with proof of abatement regarding safety hazards found during an inspection on July 24, 2013. Because of the July inspection, OSHA cited American Sheet Metal with a proposed penalty of $11,600, which the company has not paid.
Following the November 2013 inspection, the company was cited for failing to guard dangerous machinery to prevent worker injuries, install seat belt on a forklift and repair broken fastener for a forklift fuel cylinder. A failure-to-abate condition exists when a previously cited violation continues unabated and the abatement date has passed. The date to complete the abatement was Aug. 27, 2013.
""American Sheet Metal was given adequate time to correct the hazardous conditions found at its facility, but has done nothing to abate the violations and continues to expose workers to hazards,"" said David Doucet, OSHA's area director in the Houston North Area Office. ""The employer is responsible for providing a safe workplace and protecting its employees. OSHA's primary concern is ensuring that the company lives up to its responsibility. Anything less is unacceptable.""",5,5.537925160304809
X008849CAC20B8C,OSHA,"WASHINGTON, DC – The U.S. Department of Labor announced today that its Occupational Safety and Health Administration has published a final interpretive rule that changes a rule interpreting the anti-retaliation provision of the Occupational Safety and Health Act of 1970.

In 1973, OSHA established Part 1977 - Discrimination against Employees under OSH Act of 1970 that contains interpretive regulations and procedures governing the agency's administration of cases under section 11(c), which prohibits employers from retaliating against employees because they have engaged in protected activity, including complaining about unsafe or unhealthful working conditions.

The revised final interpretive rule clarifies the causal connection between the protected activity and the adverse action (29 CFR 1977.6). This change brings the provision in line with the Supreme Court's holdings in Gross v. FBL Financial Services, Inc., Univ. of Tex. Sw. Med. Ctr. v. Nassar, and Bostock v. Clay County, Georgia. The agency also revised the regulation by adding terms to reflect the full scope of section 11(c)'s prohibition against retaliation.

The final rule is effective on Sept. 3, 2021.",5,5.179525322359059
X6ECC49CB689642,OSHA,"WASHINGTON, DC – The U.S. Department of Labor’s Occupational Safety and Health Administration (OSHA) has issued interim enforcement guidance to help combat supply shortages of disposable N95 filtering face piece respirators (N95 FFRs). The action marks the department’s latest step to ensure the availability of respirators and follows President Donald J. Trump’s Memorandum on Making General Use Respirators Available.

Due to the impact on workplace conditions caused by limited supplies of N95 FFRs, employers should reassess their engineering controls, work practices and administrative controls to identify any changes they can make to decrease the need for N95 respirators.

If respiratory protection must be used, employers may consider use of alternative classes of respirators that provide equal or greater protection compared to an N95 FFR, such as National Institute for Occupational Safety and Health (NIOSH)-approved, non-disposable, elastomeric respirators or powered, air-purifying respirators. 

When these alternatives are not available, or where their use creates additional safety or health hazards, employers may consider the extended use or reuse of N95 FFRs, or use of N95 FFRs that were approved but have since passed the manufacturer’s recommended shelf life, under specified conditions.

This interim guidance will take effect immediately and remain in effect until further notice. This guidance is intended to be time-limited to the current public health crisis. Visit OSHA’s Coronavirus webpage regularly for updates.

For further information about COVID-19, please visit the U.S. Department of Health and Human Services’ Centers for Disease Control and Prevention.

Under the Occupational Safety and Health Act of 1970, employers are responsible for providing safe and healthful workplaces for their employees. OSHA’s role is to help ensure these conditions for America’s working men and women by setting and enforcing standards, and providing training, education and assistance. For more information, visit www.osha.gov.

The mission of the Department of Labor is to foster, promote and develop the welfare of the wage earners, job seekers and retirees of the United States; improve working conditions; advance opportunities for profitable employment; and assure work-related benefits and rights.",5,6.836358957792204
X613794D0F63DB1,OSHA,"WASHINGTON, DC – The U.S. Department of Labor's Occupational Safety and Health Administration (OSHA) has launched a webpage with coronavirus-related guidance for construction employers and workers. The guidance includes recommended actions to reduce the risk of exposure to the coronavirus.

Employers of workers engaged in construction (such as carpentry, ironworking, plumbing, electrical, heating/air conditioning/ventilation, utility construction work, and earth-moving activities) should remain alert to changing outbreak conditions, including as they relate to community spread of the virus and testing availability. In response to changing conditions, employers should implement coronavirus infection prevention measures accordingly.

The webpage includes information regarding:

Using physical barriers, such as walls, closed doors, or plastic sheeting, to separate workers from individuals experiencing signs or symptoms consistent with the coronavirus;
Keeping in-person meetings (including toolbox talks and safety meetings) as short as possible, limiting the number of workers in attendance, and using social distancing practices;
Screening calls when scheduling indoor construction work to assess potential exposures and circumstances in the work environment before worker entry;
Requesting that shared spaces in home environments where construction activities are being performed, or other construction areas in occupied buildings, have good air flow; and
Staggering work schedules, such as alternating workdays or extra shifts, to reduce the total number of employees on a job site at any given time and to ensure physical distancing.
Visit OSHA's coronavirus webpage frequently for updates. For further information about the coronavirus, please visit the Centers for Disease Control and Prevention.

Under the Occupational Safety and Health Act of 1970, employers are responsible for providing safe and healthful workplaces for their employees. OSHA's role is to help ensure these conditions for America's working men and women by setting and enforcing standards, and providing training, education and assistance. For more information, visit www.osha.gov.

The mission of the Department of Labor is to foster, promote and develop the welfare of the wage earners, job seekers and retirees of the United States; improve working conditions; advance opportunities for profitable employment; and assure work-related benefits and rights.",5,5.021566791192257
XBCC28CACECFD06,OSHA,"WASHINGTON – The U.S. Department of Labor announced today a Notice of Proposed Rulemaking by the department’s Occupational Safety and Health Administration to improve worker safety and health by ensuring the agency’s general industry and construction industry rules reflect current industry practice and state-of-the-art technology.

The proposed rule will update the design and construction requirements for OSHA’s powered industrial trucks standards for general industry and construction, including fork trucks, tractors, platform lift trucks, motorized hand trucks and other specialized industrial trucks powered by an electric motor or an internal combustion engine.

Under the proposed rule, OSHA will update its general industry and construction standards for powered industrial trucks by adding references to the latest design and construction requirements published by the American National Standards Institute in conjunction with the Industrial Truck Standards Development Foundation.

The first standard for powered industrial trucks took effect in 1971, based on industry consensus standards in 1969. Since then, national consensus standards have been updated several times.

In addition to updating the design and construction requirements for future manufactured powered industrial trucks, the proposed rule will also address equipment manufactured before the effective date of the final rule. 

This proposal is part of a series of regulatory projects by OSHA to update nearly 200 consensus and industry standards to reflect the current versions of consensus and national industry standards.",5,5.83819177407079
XD0F68B456F1187,DOJ,"The founder and principal operator of My Big Coin Pay Inc. (My Big Coin), a purported cryptocurrency and virtual payment services company headquartered in Las Vegas, Nevada, was charged in an indictment unsealed today for his alleged participation in a scheme to defraud investors by marketing and selling fraudulent virtual currency. 

Assistant Attorney General Brian A. Benczkowski of the Justice Department’s Criminal Division, U.S. Attorney Andrew E. Lelling of the District of Massachusetts, Special Agent in Charge Joseph R. Bonavolonta of the FBI’s Boston Field Office and Inspector in Charge Delany De Leon-Colon of the Criminal Investigations Group of the U.S. Postal Inspection Service’s National Headquarters in Washington, DC made the announcement.

Randall Crater, 48, of East Hampton, New York, was charged in an indictment filed in the District of Massachusetts with four counts of wire fraud and three counts of unlawful monetary transactions.  Crater was arrested this morning and will appear today in U.S. District Court in the Middle District of Florida.

The indictment alleges that between 2014 and 2017, Crater and others created the fraudulent virtual currency “My Big Coins” or “Coins” and marketed this fraudulent currency to investors using misrepresentations about its nature and value.  Crater and his associates allegedly falsely claimed that Coins were a fully functioning cryptocurrency backed by valuable assets such as gold.  Crater and his associates also allegedly told investors that Coins could be readily exchanged for goods, cash or other virtual currencies.  As alleged in the indictment, Crater and his associates solicited investors and distributed these misrepresentations through websites and social media affiliated with My Big Coin, as well as by direct communications with investors and prospective investors.  In reality, Coins were not backed by gold or any other valuable assets and were not readily transferable, the indictment alleges.  Instead, Crater allegedly misappropriated over $6 million in investor funds for personal use, including to purchase artwork, antiques, jewelry and other luxury items. ",4,12.09253504050279
XE0940775B2AAFD,DOJ,"The Agreement between the Government of the United States of America and the Government of the United Kingdom of Great Britain and Northern Ireland on Access to Electronic Data for the Purpose of Countering Serious Crime (“Data Access Agreement” or “Agreement”) entered into force today. The Agreement is authorized by the Clarifying Lawful Overseas Use of Data (CLOUD) Act, a law enacted by Congress in 2018, and will be the first agreement of its kind, allowing each country’s investigators to gain better access to vital data to combat serious crime in a way that is consistent with privacy and civil liberties standards.

Under the Data Access Agreement, service providers in one country may respond to qualifying, lawful orders for electronic data issued by the other country, without fear of running afoul of restrictions on cross-border disclosures. The Data Access Agreement fosters more timely and efficient access to electronic data required in fast-moving investigations through the use of orders covered by the Agreement. This will greatly enhance the ability of the United States and the United Kingdom to prevent, detect, investigate, and prosecute serious crime, including terrorism, transnational organized crime, and child exploitation, among others.

The Data Access Agreement sets out numerous requirements that must be met for U.S. or UK authorities to invoke the Agreement. For example, orders submitted by U.S. authorities must not target persons located in the UK and must relate to a serious crime. Similarly, orders submitted by UK authorities must not target U.S. persons or persons located in the United States and must relate to a serious crime. U.S. and UK authorities must also abide by agreed requirements, limitations and conditions when obtaining and using data obtained under the Data Access Agreement. 

The United States and the United Kingdom have selected Designated Authorities responsible for implementation of the Data Access Agreement for each country. For the United States, the Designated Authority is the Department of Justice’s Office of International Affairs (OIA), and for the United Kingdom it is the Investigatory Powers Unit of the UK Home Office.

Among its various functions as U.S. Designated Authority, OIA has created a CLOUD team to review and certify orders that comply with the Agreement on behalf of federal, state, local, and territorial authorities located in the United States, transmit certified orders directly to UK service providers, and arrange for the return of responsive data to the requesting authorities.",4,10.882582554686024
X2AF395C85B37B5,DOJ,"A former non-governmental organization (NGO) procurement official pleaded guilty today to paying bribes to NGO procurement officers in exchange for sensitive procurement information related to NGO contracts funded in part by the U.S. Agency for International Development (USAID).  These contracts were for the procurement of food and supplies that would ultimately be provided to those affected by various humanitarian crises, including refugees displaced by the conflict in Syria.

Acting Assistant Attorney General Brian C. Rabbitt of the Justice Department’s Criminal Division, Acting U.S. Attorney Michael R. Sherwin of the District of Columbia, and Inspector General Ann Calvaresi Barr for the USAID Office of Inspector General (OIG) made the announcement.

Ernest Halilov, 42, a citizen of Turkmenistan, pleaded guilty before U.S. District Judge Colleen Kollar-Kotelly of the District of Columbia to one charge of federal programs bribery.  Sentencing is scheduled for March 26, 2021.

According to admissions as part of his plea agreement, from January 2011 through December 2016, Halilov coordinated a bid-rigging scheme to bid on contracts procured by NGOs and funded by USAID, to support the agency’s response to various humanitarian crises.  Specifically, Halilov bribed two NGO officers in order to obtain confidential procurement information, such as bid evaluation information, specifications, and internal vendor rankings.  In turn, Halilov would provide this information to his preferred companies in exchange for kickbacks, ensuring that the companies had an advantage over other bidders, thus increasing their ability to win NGO-procured contracts.  Halilov also admitted that he instructed a witness to lie to law enforcement agents and destroy emails related to the investigation.

USAID-OIG investigated this case.  Trial Attorney Laura Connelly of the Criminal Division’s Fraud Section and Special Assistant U.S. Attorney Scotland Morris of the District of Columbia are prosecuting the case.  In addition, the Justice Department’s Office of International Affairs provided critical investigative assistance and in securing the defendant’s extradition from Ukraine.  The Department of Justice also appreciates the significant cooperation and assistance provided by authorities in the Ukraine.",1,10.026115150395922
X9DB75D6D9D1376,DOJ,"A Las Vegas, Nevada, tax return preparer pleaded guilty yesterday to multiple tax crimes, which caused a total tax loss of more than $3.4 million, announced Principal Deputy Assistant Attorney General Richard E. Zuckerman of the Justice Department’s Tax Division and U.S. Attorney Nicholas A. Trutanich for the District of Nevada.

Michael A. Sandoval pleaded guilty to one count of tax evasion, one count of aiding and assisting in the preparation and filing of a false tax return, and one count of making and subscribing a false tax return.

According to documents filed with the court, Sandoval provided payroll and tax preparation services for individuals and companies through his Las Vegas business Nevada Financial Solutions Inc. (NFS). Sandoval used NFS to commit multiple tax crimes. First, when two of his clients provided NFS with $471,178 in payments to be forwarded to the Internal Revenue Service (IRS) as money due for their quarterly employment taxes, Sandoval did not provide those payments to the IRS, but instead spent the funds for his personal benefit. Second, Sandoval filed and caused the filing of false individual income tax returns for a substantial number of clients by reporting fraudulent deductions, including false Schedule C business losses and charitable contribution and state and local tax deductions. These fraudulent deductions caused a tax loss of over $2.8 million. Lastly, Sandoval fraudulently understated his income from NFS on his individual income tax returns for the years 2010 through 2017, causing an additional tax loss of $100,138. In total, Sandoval caused a tax loss totaling $3,425,654.

Sentencing is scheduled for Jan. 9, 2020. Sandoval faces a statutory maximum of five years in prison on the tax evasion charge and three years in prison for each of the false tax return charges. Sandoval also faces a period of supervised release, restitution and monetary penalties.

Principal Deputy Assistant Attorney General Zuckerman and U.S. Attorney Trutanich thanked special agents of IRS-Criminal Investigation, who conducted the investigation, and Trial Attorneys Thomas W. Flynn and Eric C. Schmale of the Tax Division, who are prosecuting the case.",0,9.497357801684876
X7C49B864C8FE43,DOJ,"WASHINGTON – The Department of Justice announced today that it will participate in the Computational Antitrust project, hosted by the Stanford University CodeX Center and created by Professor Thibault Schrepel.  The project brings together academics from law, computer science, and economics as well as developers, policymakers, and antitrust agencies from around the world to discuss how technology and automation can improve antitrust enforcement.

“There are important debates happening today about how we should enforce the antitrust laws, but everyone agrees that enforcement agencies should make decisions using the best tools available,” said Assistant Attorney General Makan Delrahim of the Antitrust Division.  “We look forward to being part of this valuable dialog about antitrust enforcement.”

As part of the Computational Antitrust project, representatives from the Antitrust Division will participate in regular workshops and dialogs about how to integrate cutting-edge computational developments into antitrust law and policy.  The Antitrust Division’s initial representatives will be David Lawrence, Chief of the Competition Policy and Advocacy Section, and Eric Dunn, an attorney in that section.  The project’s focus is described in further detail in a recent paper by Professor Schrepel.

The division’s participation in the Computational Antitrust project builds on several other initiatives announced last year to increase the division’s capabilities and engagement in emerging technologies relevant to antitrust enforcement.  For example, the division has offered attorneys and staff the opportunity to take coursework focused on blockchain, artificial intelligence and Machine Learning at the Massachusetts Institute of Technology’s Sloan School of Management, and last year held a Public Workshop on Venture Capital and Antitrust, which was co-hosted with Stanford University’s Graduate School of Business and Stanford Law School.  Together, these efforts reflect a commitment to ensuring that the division remains at the leading edge of antitrust enforcement.",6,11.430066762664739
X867C012F52CA6B,DOJ,"Antitrust agency heads from the United States, Canada, and Mexico meet today in Mexico City to discuss their ongoing work to ensure consistent and effective antitrust enforcement and increased cooperation among the three nations.

The meeting includes Assistant Attorney General Makan Delrahim of the U.S. Department of Justice’s Antitrust Division, Federal Trade Commission Chairman Joseph J. Simons, Canadian Acting Commissioner of Competition Matthew Boswell, and President Alejandra Palacios of the Mexican Federal Economic Competition Commission.

The discussions will cover a wide range of topics including developments and priorities, challenges for enforcers in times of antitrust populism, and procedural fairness in antitrust investigations. The officials also are exploring ways to deepen cooperation and convergence on sound antitrust principles.

“The Division’s close relationship with our antitrust colleagues in Mexico and Canada is critical to sound antitrust enforcement in North America,” said Assistant Attorney General Delrahim.  “We look forward to our continued efforts to work with our international partners to promote competition to the benefit of consumers.”

“Strengthening ties with our closest neighbors is always a top priority, and I look forward to finding new avenues for cooperation,” said Federal Trade Commission Chairman Joseph J. Simons.",7,13.288190687098824
